Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,Guzzler? ,Air Aspiration Method Desc,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class Desc,Release Date,EPA FE Label Dataset ID,Var Valve Timing?,Var Valve Lift?,Energy Storage Device Desc,# Batteries,Battery Type Desc,Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Regen Braking Type Desc,"Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,# Drive Motor Gen,Motor Gen Type Desc,Rated Motor Gen Power (kW),Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System)  Description,MFR Calculated Gas Guzzler MPG ,FE Rating (1-10 rating on Label),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,SONIC 5 RS,GMX,1.4,4,Manual(M6),27,34,30,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Midsize Cars,6/30/15,18187,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,40.5,7,1500,,327,261,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,FIAT,500,CRX,1.4,4,Manual(M5),28,34,30,,Turbocharged,Manual,5,N,N,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),1650,1650,Minicompact Cars,8/21/15,18354,Y,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-40,No,40.8,7,750,,321,263,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,SONIC RS,GMX,1.4,4,Manual(M6),27,34,30,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,6/30/15,18188,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,40.5,7,1500,,327,261,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Kia,KIA MOTORS CORPORATION,Optima FE,KMX,2.4,4,Auto(S6),25,37,30,,Naturally Aspirated,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Large Cars,9/30/15,19139,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W20 GF4,No,39.4,7,1500,,353,243,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,FCA US LLC,FIAT,500 Abarth,CRX,1.4,4,Manual(M5),28,34,30,,Turbocharged,Manual,5,N,N,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Recommended),1650,1650,Minicompact Cars,8/21/15,18355,Y,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W-40,No,40.8,7,750,,321,263,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,CRUZE LIMITED,GMX,1.4,4,Auto(S6),26,38,30,,Turbocharged,Semi-Automatic,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Midsize Cars,6/30/15,17933,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,40.4,7,1500,,344,236,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,Focus FWD FFV,FMX,2.0,4,Auto(AM-S6),26,38,30,,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,N,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,9/25/15,18801,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W20 GF5,No,40.8,7,1500,,341,234,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,Focus FWD FFV,FMX,2.0,4,Manual(M5),26,36,30,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",85,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,9/25/15,18802,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W20 GF5,No,39.9,7,1500,,345,247,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,FOCUS FWD,FMX,2.0,4,Auto(AM-S6),26,38,30,,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,9/25/15,18804,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W-20 GF-5,No,40.7,7,1500,,341,235,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,CRUZE LIMITED,GMX,1.4,4,Manual(M6),26,38,30,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Midsize Cars,6/30/15,17998,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,40.7,7,1500,,340,236,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ford Motor Company,Ford,FOCUS FWD,FMX,2.0,4,Manual(M5),26,36,30,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,9/25/15,18815,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W-20 GF-5,No,39.9,7,1500,,345,247,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volkswagen Group of,Volkswagen,Golf,VGA,1.8,4,Manual(M5),25,37,30,,Turbocharged,Manual,5,N,N,"2-Wheel Drive, Front",15,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,7/13/15,18185,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W40 VW 50200,No,39.3,7,1500,,350,240,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,SONIC,GMX,1.8,4,Manual(M5),26,35,30,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,6/30/15,17982,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,41.1,7,1500,,338,255,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,General Motors,Chevrolet,SONIC 5,GMX,1.8,4,Manual(M5),26,35,30,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Small Station Wagons,6/30/15,17981,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,5W30,No,40.8,7,1500,,338,255,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Volvo,"Volvo Cars of North America, LLC",S60 FWD,VVX,2.0,4,Auto(S8),26,38,30,,Turbocharged,Semi-Automatic,8,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,5/18/15,17912,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W-30,Yes,40.7,7,1500,,339,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nissan,NISSAN,VERSA,NSX,1.6,4,Manual(M5),27,36,30,,Naturally Aspirated,Manual,5,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,7/15/15,18315,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,SAE 5W-30,No,42.3,7,1500,,327,247,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nissan,NISSAN,VERSA,NSX,1.6,4,Auto(A4),26,35,30,,Naturally Aspirated,Automatic,4,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1500,1500,Compact Cars,7/15/15,18316,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,SAE 5W-30,No,40.2,7,1500,,341,254,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nissan,NISSAN,JUKE,NSX,1.6,4,Auto(AV-S7),28,32,30,,Turbocharged,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,"2-Wheel Drive, Front",15,Gasoline (Premium Unleaded Recommended),1650,1650,Small Station Wagons,10/16/15,19056,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,SAE 0W-20,No,40.4,7,750,,319,279,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Nissan,NISSAN,JUKE,NSX,1.6,4,Manual(M6),28,34,30,,Turbocharged,Manual,6,N,N,"2-Wheel Drive, Front",15,Gasoline (Premium Unleaded Recommended),1650,1650,Small Station Wagons,10/16/15,19057,Y,N,,,,,,,,,,,,,,Multipoint/sequential fuel injection,,,N,SAE 0W-20,No,41,7,750,,323,261,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Mercedes-Benz,Mercedes-Benz,CLA 250,MBX,2.0,4,Auto(AM7),26,38,30,,Turbocharged,Automated Manual,7,Y,N,"2-Wheel Drive, Front",10,Gasoline (Premium Unleaded Required),1650,1650,Compact Cars,10/13/15,19095,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,5W30 / 225.10,Yes,40.6,7,750,,343,234,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,X3 xDrive28d,BMX,2.0,4,Auto(S8),27,34,30,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",1700,1700,Small SUV 4WD,4/1/15,17704,N,N,,,,,,,,,,,,,,Common Rail Direct Diesel Injection,,,N,0W30,Yes,,7,500,,374,299,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,535d,BMX,3.0,6,Auto(S8),26,38,30,,Turbocharged,Semi-Automatic,8,Y,N,"2-Wheel Drive, Rear",,"Diesel, ultra low sulfur (15 ppm, maximum)",1700,1700,Midsize Cars,7/29/15,18717,N,N,,,,,,,,,,,,,,Common Rail Direct Diesel Injection,,,N,0W30,No,40.8,7,500,,389,269,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,BMW,BMW,535d xDrive,BMX,3.0,6,Auto(S8),26,37,30,,Turbocharged,Semi-Automatic,8,Y,N,All Wheel Drive,,"Diesel, ultra low sulfur (15 ppm, maximum)",1700,1700,Midsize Cars,7/29/15,18718,N,N,,,,,,,,,,,,,,Common Rail Direct Diesel Injection,,,N,0W30,No,39.3,7,500,,390,274,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,1.6,4,Auto(AM6),27,33,29,,Turbocharged,Automated Manual,6,Y,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1550,1550,Compact Cars,3/1/15,17537,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,SAE 5W-30 ACEA A5,No,39.1,7,1250,,336,271,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,MAZDA 6,TKX,2.5,4,Manual(M6),25,37,29,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1550,1550,Midsize Cars,1/2/15,17420,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,39.3,7,1250,,353,240,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,MAZDA,MAZDA,CX-5 2WD,TKX,2.0,4,Manual(M6),26,35,29,,Naturally Aspirated,Manual,6,N,N,"2-Wheel Drive, Front",10,Gasoline (Regular Unleaded Recommended),1550,1550,Small SUV 2WD,1/2/15,17429,Y,N,,,,,,,,,,,,,,Spark Ignition Direct Injection,,,N,GF-5 0W-20,No,,7,1250,,339,256,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Honda,Honda,HR-V 4WD,HNX,1.8,4,Auto(AV),27,32,29,,Naturally Aspirated,Continuously Variable,1,Y,N,All Wheel Drive,10,Gasoline (Regular Unleaded Recommended),1550,1550,Small SUV 4WD,1/12/15,18993,Y,Y,,,,,,,,,,,,,,Multipoint/sequential fuel injection,N,N,N,0W-20,No,,7,1250,,334,278,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
